tweet,labels
"@tvOneNews Semoga keturunan saya enggak ada yang jadi polisi, amin...",0
@tvOneNews Kalo abang tahu knp abang diem aja.? Bukankah abang di komisi 3 yg membawahi bidang hukum yah.? Lalu kenapa oknum polisi jual sabu abang diem aja.? Bukankah abang sdh tahu klo sabu itu merusak generasi kita.?,0
"@tvOneNews Ibarat pertandingan sepak bola, pertandingan blm di mulai tapi ANIES sdh dituduh offside mencuri start kampanye. 

Dimana-mana juga pelanggaran itu bs diberlakukan ketika ketika pertandingan sdh dimulai dan kontestan melanggar regulasi. 

Anjing menggonggong kafilah tetap berlalu",0
@tvOneNews Jokowi tak punya empati pada rakyat 👎👎👎👎,0
@tvOneNews Tolong yang adem adem aja minimal hingga usai Ramadhan,0
"@tvOneNews Ngawur bin asbun bin asal mangap,woooy itu uang buruh bukan insentif dr pemerintah,nambahin rewut aja bisa nya",0
"@tvOneNews Itu bkn sikap pancasilais ,klo sikap pancasilais ya ga mundur..",0
@tvOneNews Yg mau korupsi harus mempunyai aplikasi Peduli Lindungi spt hendak membeli Migor Curah,0
@tvOneNews Berkat pembagian kaos dg muka masem...,0
"@tvOneNews -Membantah ibu itu kader  mrk 
- Menyatakan sejak 2020 si ibu itu bukan kader mrk 
- Hari ini mrk memecat si ibu.

Bingung kan? Sama saya jg bingung",0
@tvOneNews Harga dan kelangkaan minyak goreng saja tdk bisa kalian atasi..apalagi mengurus rakyat dan bangsa yg cukup besar ini..,0
"@tvOneNews Min aduh lo ngapa beritanya gk mutu gini si min 
Mak lonte lo beritain hadeeh",0
@tvOneNews Playing Victim...netizen udah cerdas dengan model manuver PDIP. 2 periode dipimpin PDIP rusak tatanan negara,0
"@tvOneNews Alhamdulillah...Lanjutkan @PolriBareskrim  dgn Kasus Denny Siregar,Abu Janda,Ade Armando",0
"@tvOneNews Mantap, Soeharto berhasil selamatkan Pancasila dari komunisme. Bagaimanapun, tujuan akhir Partai Komunis di bumi ini adlh merebut kekuasaan negara dan menggantikan dg paham komunis. Dan itu dilakukan dengan pembantaian.... Salut Soeharto",0
@tvOneNews Kapolda jatim  sampai kapolres harus tanggjawab.. Itu sebelum bertugas apa tidak di brefing dlu? Apa tidak baca aturan FIFA.. Kenapa bawa gak air mata.  Harus nya bawa water canon..,0
"@tvOneNews Tembakan gas air mata 40 diakuinya 11, 200 korban meninggal diakuinya 131.....institusi masih pake ala sambo....",0
@tvOneNews Apa @psi_id pikir DKI Jakarta itu baru ada sejak @aniesbaswedan jd gub. ya ? Hahaaa...,0
"@tvOneNews Pak Anis dilindungi tuhan,karna ya memang orang baik beliau.",0
@tvOneNews Dah fokus sama airlangga aja pak tua,0
"@tvOneNews Belio ini adalah pejabat negara yang kayaknya hukumannya paling bikin jera dehh, soalnya yang laen kek main"" hukumnnya",0
@tvOneNews 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,0
"@tvOneNews Orang Sunda yg duluan melaporkan .. tidak ditanggapi, sy sbg suku Sunda merasa tidak dihargai .. beginikah potret hukum Indonesia? Emang para pejabat di pemerintahan sm kepolisian tidak ada orang dr suku sunda gitu",0
"@tvOneNews Kok rada aneh narasi beritanya,  gemetar ketakutannya dimananya ?",0
@tvOneNews sampe kiamat iblis memang akan selalu memusuhi ulama,0
"@tvOneNews COBA YANG BEGINI HRS ATAU TOKOH-TOKOH FPI ATAU OPOSISI, PASTILAH BONG AKAN BULLY 40 HARI 40 MALAM..",0
"@VIVAcoid Pak @mohmahfudmd  di berita ini ada disinformasi pak, jadwal liga itu yg ngatur PT LIB, panpel nurut perintah mereka, untuk match ini sendiri panpel sudah mengajukan perubahan jadwal ke sore hari, tapi tidak di respons dengan jelas oleh PT LIB, jadi usut juga itu PT LIB",0
"@VIVAcoid Out aja. Korban sebanyak ini, belum LG yg cedera. Bisa terancam cacat permanen kalo ga sembuh. Keterlaluan kalo masih berpikir bola diatas nyawa. Mereka yg masih mikirin bola ga mikirin yg tewas dan cedera. Semoga aja ga mengakibatkan kebutaan. kasihan sama yg selamat juga.",0
"@VIVAcoid Interactive, intelligent and well spoken, religius +good looking. 
Maju Indonesia Raya - Bahagia Rakyatnya",0
"@VIVAcoid Agar semua tahu ini Gubernur ngomong dan perbuatannya jauh berbeda,
Coba Peraturan Gubernur (Pergub) Sumatera Utara Nomor 1 Tahun 2021 tentang Petunjuk Pelaksanaan PBBKB yang menaikkan pajak BBM dari 5% menjadi 7,5%. Kalau benar Pro rakyat coba dong hapus PBBKB menjadi 0%",0
@VIVAcoid Menyesal hanya untuk meringankan.,0
"@VIVAcoid KPK yg sekarang kebanyakan ngeluh...setelah RUU yg digagas jokowi ,KPK seperti Bandeng tulang lunak!",0
@VIVAcoid Cari harun masiku wae ora iso mau jadi Presiden 🤣🤣🤣,0
"@VIVAcoid Sudah tak perlu didebatkan lagi, tak perlu diingkari, Kapolri secara tersurat mengakui selama ini memang ada setoran ke atasan.",0
@VIVAcoid Ya Allah bencana kok Yo sempet-sempete manfaatke buat kampanya cak @ganjarpranowo,0
@VIVAcoid 5 kg sabu diganti tawas...kenapa bukan tawas saja yg dipake mancing?,0
"@VIVAcoid Alasannya karena uda ngaku
Klo uda ngaku jdinya orang baik 
Klo orang baik nga perlu di tahan 
Tapi kenapa orang baik membunuh??
Saya bingung jawabnya",0
"@VIVAcoid Saya sekeluarga tetap Anies, ngga percaya survai survei.",0
"@VIVAcoid Pas awal-awal pandemic MenKes ngga berguna sampe diturunin
Sekarang serangan bjorka Menkominfo juga ngga berguna. Ayolah negeriku angkat orang-orang yang emang berprestasi dibidangnya, jangan cuma angkat orang-orang yang bisa beli jabatan lalu jadi kepala menterinya. #keselsaya",0
@VIVAcoid Jokowi??? Duit negara kalee min...harga udah naek2 smua masih menjilat aje lu..,0
"@VIVAcoid Siap-Siap aja Partai PAN Bakalan Tenggelam di 2024 di Sumbar , Aceh , Riau , Makasar , Madura ,NTB",0
@VIVAcoid Emang enak lu @ruhutsitompul 🤣🤣🤣,0
"@VIVAcoid Kalau memang benar menolak apapun bentuk kekerasan ya jangan pilih kasih dong! 

Dulu ada mahasiswa yang dibanting, dipukul oleh oknum, situ nyinyir 

Sekarang giliran temennya ada yang kena hajar lu minta simpati..

Jangan standar ganda lah!",0
"@VIVAcoid Untuk menghemat APBN jg, bagaimana jika semua menteri dipecat saja dan sisakan 1 menteri saja yaitu Luhut.BP, oke nggak pak @jokowi ? 😊🙏🏾",0
@VIVAcoid Tapi GORDEN anggota dewan baru kan 😅😅😅,0
"@VIVAcoid Jadi curiga pemilik akun Opposite tersebut adalah orang dalam internal Polri, makanya dia tahu banget, dari awal kasus Brigader J ini pun dia udah mengulas duluan dan akhirnya hal itu sedikit sedikit mulai terbongkar dan terbukti benar.",0
@VIVAcoid Pak Anies Baswedan terus diganggu anjing - anjing Oligarki!,0
@VIVAcoid Suruh dia langsung yg minta maaf sama awak media biar sekalian diliput sama media. Suruh buka masker dan helmnya pada saat minta maaf. Kami mau liat wajahnya seperti apa,0
"@VIVAcoid Ini media bayaran, kapan Presiden @jokowi mengatakan seperti itu? Pak @mohmahfudmd mohon media² di tertibkan agar tidak menyesatkan.",0
"@VIVAcoid Survei yg ono 74%.

Margin error 100%",0
"@VIVAcoid Wkwkwkwkw...mulai dah para junjunganya berkoar, TNI yg dibantai dipapua kau malah ga segahar bacotmu itu mul, mana kelas provesi jabatanlo, hal sperti ini diseriuskan, dipapua TNI polri dibantai kau ga segarang suruh cari pelakunya...🤣🤣🤣🤣",0
@VIVAcoid sesama penonton bokep jangan lupa untuk saling mendukung.....😁🤭🤭,0
"@VIVAcoid Selagi ada densi ga minat nonton,  sperti iklan kopi cepirit,  menggiurkan bg penikmat kopi sperti saya,  eh diakhir iklan muncul lah manusia durjana,  auto ga minat skalipun gratis",0
"@VIVAcoid Yang Puas itu
1. Kader Partai PDIP
2. Banser
3. Buzzer-Buzzer
4. Influencer
5. Cebong Tolol",0
@VIVAcoid Boikot tv nya mendingan :),0
"@VIVAcoid @msaid_didu Naahhhh kaan
Pantesan pak lutfi mengaku kalah sama mafia",0
@VIVAcoid Aneh. Prestasinya apa? Wadas Maslaah. Propinsi termiskin. UMR terendah. Jalan Utama yg baik hanya 36%. Pendapatan Perkapita terendah. Apanya??,0
"@VIVAcoid Yang lebih tau PARTAI tentu yang punya Partai lah internal :)
Lembaga survey, pengamat2 tau apa ? Hahaha cuma bikin2 statement ngeramein propaganda doang wkwkwk",0
@VIVAcoid Tetap arogan ya?,0
"@VIVAcoid Semoga bukan Deportasi, jika pun iya, Deportasi itu kecil bagi seorang pejuang seperti UAS...

.",0
"@VIVAcoid Viva ini penulisnya aneh, seharus nya menulis apa yg terjadi dalam pertemuan Jokowi dan anis bulan malah nyari orang yg gak hadir? Wartawan apakah ini",0
@VIVAcoid Iyain aja biar senang🤣🤣🤣🤣🤣,0
"@VIVAcoid Ganjil Genap itu program untuk mengurangi kemacetan, bukan program memperkaya PLN",0
"@VIVAcoid Berkata Syekh Abdul Qadir Al Jailani: 'Aku lebih menghargai orang yang beradab, daripada orang yang berilmu. Jika hanya berilmu, iblis pun lebih tinggi ilmunya daripada manusia”",0
"@VIVAcoid Woi viva... Orangnya udah almarhum.
Minimal lu punya hati nurani lah, itu orang udah dibunuh difitnah pula.. eeehh media2 malah nambahin framing buruk ke almarhum.
ini berita pesanan syp min ?",0
"@VIVAcoid Transportasi di JKT murah meriah, nyaman aman dan tepat waktu.
Sistem transportasi terbaik di Indonesia dan salah satu di dunia.",0
@VIVAcoid Yaelah... Klo berkelit mbok ya yg berkelas to mas. Jo ngisin2i kancane 🤭,0
@VIVAcoid Cebong dan antek²nya dah capek pura² bahagia😀,0
@VIVAcoid Alhamdulillah sy SMP saja,0
@VIVAcoid Arogansi maksimal sebaiknya segera psiko test,0
"@VIVAcoid Terlalu jauh pak.
Cukup mencontoh Pak Hoegeng saja dulu.
🙏🙏🇮🇩🇮🇩",0
"@VIVAcoid Siapa juga mau percaya survei itu??? Ketawa aja baca kayak gini, lucu!!???",0
@VIVAcoid bacapres politik identitas lagi main plesiden²an,0
"@VIVAcoid Mau bela ini itu ujungnya yg menang jg sama,, karena bukan antara org baik vs org buruk,,tpi org buruk vs org buruk lainnya yg menang sama saja gk akan ngrubah apa2",0
@VIVAcoid Maaf bos.. Kepemimpinanmu @ListyoSigitP  tak jauh dengan kapolri sebelumnya ..takut menegakan keadilan !!!,0
"@VIVAcoid Saya sbg panitya pusat muktamar  muhammadiyah / aisyiyah ke 48 di Solo, menegaskan bahwa unggahan meme ""Anies Ngemis Jadi Pembicara Muktamar Muhammadiyah"" adalah 100% HOAX. Karena memang acr muktamar tidak ada forum yg mengundang pembicara2. Dibuka Presiden, ditutup Wapres.",0
"@VIVAcoid Bu.. kita ini klo bisa setelah akad nikah lsg pindah ke rumah sendiri.. 
Gak kebeli bu.. susah sih klo hidupnya terlahir kayaraya... pikirnya beli rumah kayak beli cireng kali ya",0
@VIVAcoid Baru di era jokowi beli minyak goreng pakek KTP.... peraturan aneh seaneh jokowi!,0
"@VIVAcoid Udah ga terhitung ucapan Jokowi yg di ralat mentrinya, wajar ga dipercaya",0
"Rekonstruksi Tragedi Kanjuruhan, Tak Ada Gas Air Mata ke Arah Tribun https://t.co/M55GVlnqUu",1
"PSSI Temukan 42 Botol Miras Bersegel di Kanjuruhan, Aremania Bantah https://t.co/Zyz78U3c3O",1
Polri Sebut Tak Ada Korban Kanjuruhan Tewas Akibat Gas Air Mata https://t.co/kDXEPuq6oc,1
Istana Minta Masyarakat Lapor jika Tak Puas dengan Kinerja Polri https://t.co/uHB0QXXQa1,1
Ketua PSSI Respons Desakan Mundur: Orang Bisa Bicara Apa Saja https://t.co/AAzl6tcNml,1
Polisi: Lesti Kejora Tiba-tiba Ingin Cabut Laporan https://t.co/XshqfIKrLA,1
"7 Cara Menghilangkan Bekas Cupang di Leher, Mudah dan Cepat https://t.co/k6ytXKIv7Q",1
"Kapolda Jatim Teddy Minahasa Dikabarkan Ditangkap Terkait Narkoba
https://t.co/LD9X6VFaUR",1
"Inggris, Denmark, Jerman Ancam Tinggalkan FIFA karena Kampanye LGBT https://t.co/vEeASGJqWx",1
"PSSI Akui Korban Meninggal di Kanjuruhan: Kami Minta Maaf
https://t.co/KgY6WJsVnf",1
"Ferdy Sambo: Istri Saya Diperkosa Yosua, Tak Ada Motif Perselingkuhan https://t.co/dKq1g3YrR9",1
Polisi Klaim Bela Diri Pakai Gas Air Mata di Kanjuruhan https://t.co/7f8MV8zIvj,1
Muncul Boikot Lesti Kejora dari TV Nasional Usai Cabut Laporan https://t.co/lsZzRSJ6jK,1
"KPK Usul Kepala Daerah Tak Dipilih Warga, tapi Ditunjuk Pemerintah https://t.co/BqLB7tpV3q",1
Febri Diansyah: Dugaan Kepribadian Ganda Yosua Penting untuk Digali https://t.co/syWOLPwzdV,1
Moeldoko: Radikalisme Meningkat 2023-2024 https://t.co/FxWyP1126m,1
DPR Bela Polisi di Tragedi Kanjuruhan: Niatnya Baik untuk Cegah Chaos https://t.co/mOcLekFwlj,1
PDIP Jelaskan soal Wajah Kesal Puan saat Bagi-bagi Kaus di Jabar https://t.co/O2IB6arq7c,1
"Sah Menikah, Kaesang dan Erina Langsung Dapat KTP Baru https://t.co/UYnW8Q303X",1
"Laporan PSSI ke FIFA: Ini Perbuatan Oknum, Bukan Pemerintah Indonesia https://t.co/Ddwqvbipq6",1
Menkes: Kami Harap Masyarakat Mampu Tak Bebani BPJS Atau Negara https://t.co/RWWMFdiJg0,1
Hasil Autopsi Korban Kanjuruhan: Tak Ada Kandungan Zat Gas Air Mata https://t.co/KZBlbLIY1x,1
"Gubernur Kaltim: Hati-hati yang Tolak IKN, Anda Bisa Pendek Umurnya https://t.co/BhorFJy2Ik",1
Tito Karnavian Sebut Lelang Pulau Widi Dibolehkan untuk Tarik Investor https://t.co/M0y5om7DoO,1
China Alami Krisis Babi https://t.co/Lqx5n2NGby,1
Kompolnas: Polisi Pengaman Stadion Kanjuruhan Tak Bawa Senjata https://t.co/KLIvzs7wyM,1
Alert! Virus COVID-19 varian XBB sudah masuk RI. Menkes imbau masyarakat untuk memperketat protokol kesehatan.  https://t.co/oIP1ZVoSjw,1
Sat set sat set! Polisi sudah menangkap dua orang pemeran video mesum kebaya merah. Polisi menangkap pemeran wanita dan pemeran laki-lakinya! https://t.co/UH6kSWEyXr,1
"Polisi mendapati fakta mengejutkan dari tersangka video wanita kebaya merah. Ternyata, tersangka sudah memproduksi 92 konten video porno.

via @detik_jatim https://t.co/xeDmmOGuEE",1
"Grup WhatsApp terpantau down. Pengguna tidak bisa mengirim pesan apapun. Pesan yang dikirim akan ditandai dengan lambang jam yang berarti tidak terkirim. 
⁣
Belum diketahui penyebab permasalahan ini. Kamu mengalami juga, detikers? https://t.co/blsVPdKdJB",1
"Polisi di Aceh Tenggara, Bripka KZ dipecat dengan tidak hormat. KZ dipecat karena memperkosa gadis keterbelakangan mental.

Via: detikSumut  https://t.co/q78HaobOlj",1
Para korban Binomo menangis usai hakim Pengadilan Negeri Tangerang menyatakan aset Indra Kenz dirampas untuk negara. https://t.co/8OpN1srTq5,1
"Anggota TGIPF menyebut, rekaman CCTV Tragedi Kanjuruhan terhapus karena gangguan internet. Hal ini didapat dari keterangan penyidik dan tim labfor.

via @detik_jatim https://t.co/VsBiVqkxi2",1
"Kelompok kriminal bersenjata (KKB) menyerang iring-iringan polisi di Kepulauan Yapen, Papua. Sebanyak 25 polisi dievakuasi dari lokasi. Berikut detik-detik kejadiannya! https://t.co/kUWyLBhorC",1
"Pria berinisial YA (31) menyiksa anak dari pacarnya SS (32) hingga tewas. YA terekam CCTV saat akan membawa korban, Grace (2), yang sudah terkulai lemah. https://t.co/CeZEIy1JqM",1
"Video mesum wanita kebaya merah dipastikan direkam di hotel Jalan Sumatera, Gubeng, Surabaya, Video itu dibuat dari dalam kamar 1710 di lantai 17.

via @detik_jatim https://t.co/W3UiqZwfkC",1
"Seorang siswa ngaku bekal makanannya sering dicuri oleh temannya. Kesal dengan perlakuan itu, ia tega menjebak teman Muslimnya untuk makan daging babi.  https://t.co/cJDryNwI2h",1
"Pelaku perampokan disertai pembunuhan bocah berusia 12 tahun di Kota Cimahi, Jawa Barat, terancam hukuman maksimal berupa pidana mati! https://t.co/qcl7KIrFqj",1
"Oknum polisi mencoret dinding Mapolres Luwu, Sulsel dengan tulisan 'Sarang Korupsi.' Oknum tersebut disebut alami gangguan jiwa. https://t.co/iWKlNZ4rh3",1
"1 perawat RS Bandung disekap di kamar hotel oleh oknum polisi. Setelah berhasil dilepas kemudian terjadi insiden penyerangan ke RS tersebut.

Via: detikSumut  https://t.co/ouTBisMONh",1
"Lokasi konser boyband asal Korea, NCT 127 di ICE BSD, Serpong, Tangsel, diancam bom. Tim Gegana meluncur ke lokasi untuk sterilisasi! https://t.co/FuvNCQAm73",1
Polisi cek lokasi pembuatan video mesum wanita kebaya merah. Mereka yang mengecek yakni Subdit Siber Ditreskrimsus Polda Jatim dan Unit PPA Polrestabes Surabaya https://t.co/4u1F9T8tpC,1
"Fenomena pasangan belum menikah dan check-in di hotel terancam pidana di RKUHP. Karena itu, bos-bos hotel pun menjadi resah!  https://t.co/APeqDLodG4",1
"Protes dan merasa heran dengan kebijakan migrasi TV analog ke TV digital, begini alasan bos MNC Group Hary Tanoesoedibjo yang merasa masyarakat dirugikan. https://t.co/PUljULBnYI",1
Luhut Binsar Pandjaitan sebut puncak gelombang COVID-19 varian baru kemungkinan tiba 2 bulan lagi. Akankah sedahsyat gelombang-gelombang Corona sebelumnya? https://t.co/E7IMLUhFh5,1
"LD PBNU meminta pemerintah Indonesia melarang persebaran paham Wahabi. Selain itu, LD PBNU meminta gelaran event HijrahFest atau HijabFest dilarang. https://t.co/Mq4quPv31N",1
Pemotor di Kota Probolinggo ramai-ramai melepas pelat nomor kendaraan agar tidak terekam kamera tilang elektronik alias ETLE seiring dihapusnya tilang manual. https://t.co/gJLBzfVDSJ,1
Nikita Mirzani merasa dizalimi setelah resmi ditahan. Kuasa hukum Nikita Mirzani menyebut kliennya berdoa agar hukum Allah SWT yang turun tangan. https://t.co/UQVcu6F50Q,1
Ketua Umum PDIP Megawati Soekarnoputri dan Ketua DPR RI Puan Maharani menaruh bunga dan menuliskan ucapan duka cita tragedi Itaewon. https://t.co/9Lp3hOly1W,1
Amber Heard kini tinggal di Spanyol. Tapi tetangga barunya banyak yang mengeluh karena Amber Heard buang air besar di pinggir jalan. Waduh...  https://t.co/uhseMY0BXS,1
Ayah Rizky Billar tak terima anaknya diisukan bangkrut. Ia pun memamerkan BPKB sejumlah mobil mewah dan buku tabungan milik Rizky Billar:  https://t.co/sAtbNz1B9P,1
"Istri mantan Kadiv Propam Polri Ferdy Sambo, Putri Candrawathi, mengatakan Brigadir Yosua Hutabarat memerkosa dirinya di Magelang, Jawa Tengah. https://t.co/8t2rW51kgW",1
"Mengejutkan, Kuat Maruf Disebut Lakukan Hubungan Intim dengan Putri Candrawathi di Magelang, Deolipa: Mereka Ketahuan Brigadir J, Dua-duanya Panik https://t.co/qBatmTDjfT",1
"""Saya Teraniaya, Dihina, Dizalimi. Saya Tembak Habis Dia"" Pengakuan Ferdy Sambo Kepada Kompolnas https://t.co/W9IuCkPYB1",1
Ade Armando Babak Belur di Aksi Mahasiswa https://t.co/OAFCpZ4c8l,1
Hasto Minta NasDem Jawab Kenapa Banyak Banjir Usai Deklarasi Anies Baswedan? https://t.co/3tWpXX7R9S,1
"Politikus PSI Temui Lurah Pelaku Dugaan Pungli, Si Oknum Mengaku Atas Perintah Anies Baswedan https://t.co/7BufqcAUTh",1
"Pedagang Bela Diri Lawan Preman Jadi Tersangka, Polisi: Karena Ada Upaya Mengejar dan Membalas https://t.co/zsv4YC3Uv6",1
"Dianggap Rasis, Orang Sunda Larang Anggota DPR RI Arteria Dahlan Injak Tanah Pasundan https://t.co/smCmCCRSKt",1
PDIP: Jokowi Layak Jadi Sekjen PBB Setelah Pensiun Presiden https://t.co/9LUho13G2P,1
"Naikkan Harga BBM, Presiden Jokowi Mengaku Telah Berupaya Sekuat Tenaga Lindungi Rakyat dari Gejolak Global https://t.co/wUYveK1EQO",1
"Makin Panas, Nikita Mirzani Tantang Najwa Shihab, 'Dia-nya Berani Nggak Ketemu Gue...' https://t.co/eAaZejkgnS",1
Ribuan Relawan se-Bandung Raya Dukung Penuh Jokowi Di 2024 https://t.co/bQw7sVdbWp,1
